X,Y,OBJECTID,ID,IsNTMT,STREET,BLOCKNUM,BLOCKDIR,CROSSSTREET,CROSSBLOCK,CROSSBLOCKDIR,COUNTDATE,VOLUME,COUNTTYPE,DIRECTION,DESCRIPTION,DISTRICT,COUNTSTATION,BUDGETYR,COMMENTS,VERIFIEDON,AVG_SPEED
675197.80511811,839219.296587929,33600,5842,0,MOUNTAIN PKWY,3780,E,MOUNTAIN SKY AVE,3780,E,2025/05/28 07:00:00+00,5316,MID2,East Bound,Volume Map,6,1074,2025,,2025/06/12 07:00:00+00,37
675274.199146982,839241.067585304,33601,5842,0,MOUNTAIN PKWY,4150,E,MOUNTAIN SKY AVE,3780,E,2025/05/28 07:00:00+00,6116,MID2,West Bound,Volume Map,6,1074,2025,,2025/06/12 07:00:00+00,37
672873.670603674,843732.832020998,33602,5843,0,RANCH CIR N,4000,E,36TH ST,3600,E,2025/05/28 07:00:00+00,3592,MID2,West Bound,Volume Map,6,4075,2025,,2025/06/12 07:00:00+00,
672513.981299214,848153.831364833,33603,5845,0,36TH ST,3650,E,EQUESTRIAN TRL,12200,S,2025/05/28 07:00:00+00,1715,MID2,North Bound,Volume Map,6,2067,2025,,2025/06/12 07:00:00+00,33
642494.002296589,898797.985564306,33604,5848,0,GRAND AVE,1900,W,MCDOWELL RD,1600,N,2025/06/03 07:00:00+00,14877,MID2,North Bound,Volume Map,4,5001,2025,,2025/06/12 07:00:00+00,
673326.880905513,914064.300196849,33605,5851,0,36TH ST,5300,N,CAMELBACK RD,5000,N,2025/06/04 07:00:00+00,296,MID2,South Bound,Volume Map,6,5482,2025,,2025/06/16 07:00:00+00,24
673303.549868766,911699.270997375,33606,5852,0,36TH ST,5000,N,CAMPBELL AVE,4500,N,2025/06/04 07:00:00+00,2547,MID2,South Bound,Volume Map,6,2095,2025,,2025/06/16 07:00:00+00,33
669019.20800525,894351.064632542,33607,5856,0,ROOSEVELT ST,1000,E,28TH ST,1000,E,2025/06/04 07:00:00+00,4279,MID2,East Bound,Volume Map,8,5328,2025,,2025/06/16 07:00:00+00,36
625567.690616798,858816.896981627,33608,5865,0,47TH AVE,9200,S,DOBBINS RD,9200,S,2025/06/10 07:00:00+00,695,MID2,North Bound,Volume Map,8,3443,2025,,2025/06/20 07:00:00+00,35
652045.627296589,901452.764435694,33609,5870,0,CENTRAL AVE,2900,N,ENCANTO BLVD,2300,N,2025/06/11 07:00:00+00,6648,MID2,South Bound,Volume Map,4,3012,2025,,2025/06/20 07:00:00+00,34
629555.40616798,928885.925853021,33610,5878,0,NORTHERN AVE,4300,W,39TH AVE,3900,W,2025/06/18 07:00:00+00,16712,MID2,West Bound,Volume Map,1,6351,2025,,2025/06/26 07:00:00+00,
674382.78116798,975657.444881886,33611,5879,0,AVIANO WAY,21600,N,LONE CACTUS DR,21600,N,2025/06/16 07:00:00+00,188,MID2,North Bound,Volume Map,2,3507,2025,,2025/06/26 07:00:00+00,33
631079.985892389,936472.666338585,33612,5886,0,39TH AVE,3900,W,CAROL AVE,9500,N,2025/06/18 07:00:00+00,473,MID2,South Bound,Volume Map,1,6454,2025,,2025/06/26 07:00:00+00,28
631044.836942255,930141.58989501,33613,5888,0,39TH AVE,3900,W,NORTHERN AVE,3900,N,2025/06/18 07:00:00+00,1858,MID2,South Bound,Volume Map,1,6138,2025,,2025/06/30 07:00:00+00,32
621054.355971128,906386.878608927,33614,5889,0,CLARENDON AVE,5300,W,MARYVALE PKWY,5300,W,2025/06/18 07:00:00+00,1435,MID2,East Bound,Volume Map,5,6474,2025,,2025/06/30 07:00:00+00,29
674470.146325458,974609.44652231,33615,5881,0,MAYO BLVD,4000,E,BLACK MOUNTAIN PKWY,3600,E,2025/06/16 07:00:00+00,1418,MID2,West Bound,Volume Map,2,6458,2025,,2025/06/26 07:00:00+00,38
676362.188976377,974462.421259843,33616,5882,0,40TH ST,20810,N,POTTER DR,20810,N,2025/06/18 07:00:00+00,1944,MID2,North Bound,Volume Map,2,5456,2025,,2025/06/26 07:00:00+00,44
676310.520669293,974524.316929132,33617,5882,0,40TH ST,21800,N,POTTER DR,20810,N,2025/06/18 07:00:00+00,1907,MID2,South Bound,Volume Map,2,5456,2025,,2025/06/26 07:00:00+00,44
675986.049540684,975870.858595803,33618,5883,0,LONE CACTUS DR,21600,N,AVIANO WAY,3800,E,2025/06/16 07:00:00+00,301,MID2,West Bound,Volume Map,2,2495,2025,,2025/06/26 07:00:00+00,29
674413.149934385,975595.563320212,33619,5885,0,LONE CACTUS DR,3800,E,AVIANO WAY,3800,E,2025/06/16 07:00:00+00,398,MID2,East Bound,Volume Map,2,4515,2025,,2025/06/26 07:00:00+00,32
630880.146325458,937011.616141729,33620,5887,0,CAMINO ACEQUIA,9800,N,39TH AVE,3900,W,2025/06/18 07:00:00+00,416,MID2,East Bound,Volume Map,1,2401,2025,,2025/06/26 07:00:00+00,26
636309.695866141,924461.624343835,33621,5569,1,31ST AVE,7500,N,ORANGEWOOD AVE,3100,N,2025/01/08 07:00:00+00,1299,MID2,South Bound,Speed Hump,5,5139,2025,,2025/07/07 07:00:00+00,34
636308.870406825,922540.458989501,33622,5570,1,31ST AVE,7000,N,GLENDALE AVE,3100,N,2025/01/08 07:00:00+00,1434,MID2,South Bound,Speed Hump,5,2147,2025,,2025/07/07 07:00:00+00,29
674572.745406825,836934.864173226,33623,5892,0,LAKEWOOD PKWY E,3800,E,38TH ST,3800,E,2025/06/24 07:00:00+00,1336,MID2,East Bound,Volume Map,6,4293,2026,,2025/07/07 07:00:00+00,31
674517.741141733,836923.992782153,33624,5892,0,LAKEWOOD PKWY E,16450,S,38TH ST,3800,S,2025/06/24 07:00:00+00,1339,MID2,West Bound,Volume Map,6,4293,2026,,2025/07/07 07:00:00+00,31
672355.521981627,838006.403543308,33625,5893,0,LAKEWOOD PKWY E,3800,E,34TH ST,3400,E,2025/06/24 07:00:00+00,1525,MID2,West Bound,Volume Map,6,6282,2026,,2025/07/07 07:00:00+00,35
671267.712598424,837832.721128605,33626,5894,0,LAKEWOOD PKWY W,3400,E,FRYE RD,3300,E,2025/06/24 07:00:00+00,1555,MID2,West Bound,Volume Map,6,1075,2026,,2025/07/07 07:00:00+00,29
670865.214895014,835355.326443568,33627,5895,0,LAKEWOOD PKWY W,3500,E,FRYE RD,3400,E,2025/06/24 07:00:00+00,1005,MID2,West Bound,Volume Map,6,3281,2026,,2025/07/07 07:00:00+00,40
669469.456364829,835967.885498688,33628,5896,0,FRYE RD,3200,E,29TH ST,2900,E,2025/06/25 07:00:00+00,802,MID2,West Bound,Volume Map,6,5251,2026,,2025/07/07 07:00:00+00,33
673819.246719159,834628.720800526,33629,5897,0,LAKEWOOD PKWY E,16400,S,BRIARWOOD,16400,E,2025/06/24 07:00:00+00,822,MID2,North Bound,Volume Map,6,2414,2026,,2025/07/07 07:00:00+00,33
664984.389107611,838988.743766405,33630,5901,0,25TH ST,15500,S,THUNDERHILL PL,15400,S,2025/06/25 07:00:00+00,501,MID2,South Bound,Volume Map,6,2413,2026,,2025/07/07 07:00:00+00,30
678546.634842519,880633.337926507,33631,5904,0,44TH ST,3800,S,UNIVERSITY DR,2800,S,2025/06/25 07:00:00+00,1137,MID2,South Bound,Volume Map,8,3069,2026,,2025/07/07 07:00:00+00,32
674905.977034122,837192.927493438,33632,5907,0,WOODLAND DR,3900,E,LAKEWOOD PKWY E,3900,E,2025/06/30 07:00:00+00,846,MID2,East Bound,Volume Map,6,3400,2026,,2025/07/23 07:00:00+00,34
662766.784776904,917389.683070868,33633,5911,0,20TH ST,5500,N,MISSOURI AVE,5500,N,2025/07/09 07:00:00+00,475,MID2,North Bound,Volume Map,6,2100,2026,,2025/07/23 07:00:00+00,29
631051.568897638,909478.125656165,33634,5912,0,39TH AVE,3900,N,TURNEY AVE,3900,N,2025/07/09 07:00:00+00,812,MID2,North Bound,Volume Map,5,6473,2026,,2025/07/23 07:00:00+00,30
631037.000984251,906989.386811025,33635,5913,0,39TH AVE,3400,N,OSBORN RD,3400,N,2025/07/09 07:00:00+00,812,MID2,North Bound,Volume Map,4,1148,2026,,2025/07/23 07:00:00+00,30
625753.532808401,905589.580052495,33636,5914,0,47TH AVE,2900,N,THOMAS RD,2900,N,2025/07/09 07:00:00+00,1014,MID2,North Bound,Volume Map,4,4147,2026,,2025/07/23 07:00:00+00,28
632707.674212597,1023666.19849081,33637,5927,0,GAVILAN PEAK PKWY,3800,W,33RD LN,3300,W,2025/07/16 07:00:00+00,6006,MID2,West Bound,Volume Map,2,2436,2026,,2025/07/24 07:00:00+00,61
634585.778871391,1021260.64796588,33638,5928,0,33RD LN,34900,N,NORTH VALLEY PKWY,35100,N,2025/07/16 07:00:00+00,917,MID2,North Bound,Volume Map,2,5418,2026,,2025/07/24 07:00:00+00,35
636167.658792652,1022414.49704725,33639,5929,0,VIA DEL DESERTO,3100,W,VIA PUZZOLA,2900,W,2025/07/16 07:00:00+00,373,MID2,West Bound,Volume Map,2,2435,2026,,2025/07/24 07:00:00+00,37
637249.507545933,1021160.58366141,33640,5930,0,VIA PUZZOLA,34800,N,CANOTIA PL,34800,N,2025/07/16 07:00:00+00,3094,MID2,North Bound,Volume Map,2,6431,2026,,2025/07/24 07:00:00+00,41
639007.301509187,1025345.289042,33641,5931,0,27TH AVE,37000,N,VIA PUZZOLA,37000,N,2025/07/16 07:00:00+00,3497,MID2,North Bound,Volume Map,2,5419,2026,,2025/07/24 07:00:00+00,60
676006.56988189,1006668.48425197,33642,5936,0,40TH ST,31400,N,MONTGOMERY RD,30310,N,2025/07/16 07:00:00+00,661,MID2,South Bound,Volume Map,2,3019,2026,,2025/07/28 07:00:00+00,46
588261.530839894,886178.734908134,33643,5940,0,BUCKEYE RD,10300,W,103RD AVE,10300,W,2025/07/21 07:00:00+00,12594,MID2,East Bound,Volume Map,7,4332,2026,,2025/07/31 07:00:00+00,
586641.196850393,883495.585301839,33644,5942,0,DURANGO ST,10530,W,105TH DR,10530,W,2025/07/22 07:00:00+00,654,MID2,East Bound,Volume Map,7,1474,2026,,2025/07/31 07:00:00+00,21
592524.040026248,875586.743766405,33645,5943,0,BROADWAY RD,4400,S,95TH AVE,9500,W,2025/07/22 07:00:00+00,8110,MID2,East Bound,Volume Map,7,5283,2026,,2025/07/31 07:00:00+00,
592524.224737532,875641.321194224,33646,5943,0,BROADWAY RD,4400,S,95TH AVE,9500,W,2025/07/22 07:00:00+00,9100,MID2,West Bound,Volume Map,7,5283,2026,,2025/07/31 07:00:00+00,
593439.879921261,880233.715879261,33647,5945,0,RIVERWOOD BLVD,9900,W,LOWER BUCKEYE RD,2800,W,2025/07/22 07:00:00+00,1506,MID2,West Bound,Volume Map,7,3393,2026,,2025/08/01 07:00:00+00,30
590331.337270342,876889.562335961,33648,5946,0,JONES AVE,10300,W,99TH AVE,9900,W,2025/07/22 07:00:00+00,1134,MID2,West Bound,Volume Map,7,4410,2026,,2025/08/01 07:00:00+00,37
589038.361548558,876268.224409446,33649,5947,0,103RD AVE,4000,S,JONES AVE,4000,S,2025/07/22 07:00:00+00,634,MID2,North Bound,Volume Map,7,3392,2026,,2025/08/01 07:00:00+00,32
638841.296259843,899034.054133855,33650,5954,0,27TH AVE,2700,W,MCDOWELL RD,1600,N,2025/07/30 07:00:00+00,4988,MID2,South Bound,Volume Map,4,1161,2026,,2025/08/04 07:00:00+00,45
638861.248687662,901471.833661415,33651,5955,0,27TH AVE,2700,W,ENCANTO BLVD,2300,N,2025/07/23 07:00:00+00,8009,MID2,South Bound,Volume Map,4,4167,2026,,2025/08/04 07:00:00+00,43
622538.451443568,911120.619094491,33652,5564,1,MARYVALE PKWY,4700,W,51ST AVE,4700,W,2025/01/08 07:00:00+00,2115,MID2,East Bound,Speed Hump,5,4400,2025,,2025/07/07 07:00:00+00,36
636352.352690287,924461.538385823,33653,5569,1,31ST AVE,3100,N,ORANGEWOOD AVE,3100,N,2025/01/08 07:00:00+00,1235,MID2,North Bound,Speed Hump,5,5139,2025,,2025/07/07 07:00:00+00,34
636351.529855642,922540.373031497,33654,5570,1,31ST AVE,3100,N,GLENDALE AVE,3100,N,2025/01/08 07:00:00+00,1352,MID2,North Bound,Speed Hump,5,2147,2025,,2025/07/07 07:00:00+00,29
636351.04429134,919272.938648291,33655,5571,1,31ST AVE,3100,N,MARYLAND AVE,3100,N,2025/01/08 07:00:00+00,1014,MID2,North Bound,Speed Hump,5,6145,2025,,2025/07/07 07:00:00+00,32
636356.290026248,917337.21128609,33656,5572,1,31ST AVE,3100,N,BETHANY HOME RD,3100,N,2025/01/08 07:00:00+00,1177,MID2,North Bound,Speed Hump,5,3153,2025,,2025/07/07 07:00:00+00,29
659988.807086613,833744.384842522,33657,5898,0,LIBERTY LN,17100,S,15TH ST,1500,E,2025/06/25 07:00:00+00,1359,MID2,East Bound,Volume Map,6,2185,2026,,2025/07/07 07:00:00+00,57
671088.147309713,838596.951115489,33658,5899,0,CHANDLER BLVD,3200,E,32ND ST,3200,E,2025/06/25 07:00:00+00,7917,MID2,East Bound,Volume Map,6,4296,2026,,2025/07/07 07:00:00+00,60
670513.147637796,834609.775590554,33659,5900,0,LIBERTY LN,16800,S,32ND ST,3200,E,2025/06/25 07:00:00+00,1017,MID2,East Bound,Volume Map,6,4392,2026,,2025/07/07 07:00:00+00,29
664215.269356955,839673.621062994,33660,5902,0,THUNDERHILL PL,2500,E,21ST ST,2100,E,2025/06/25 07:00:00+00,783,MID2,West Bound,Volume Map,6,4411,2026,,2025/07/07 07:00:00+00,29
679811.06824147,877838.155511811,33661,5903,0,ELWOOD ST,4800,E,44TH ST,4400,E,2025/06/25 07:00:00+00,1917,MID2,West Bound,Volume Map,8,6281,2026,,2025/07/07 07:00:00+00,36
678586.299212597,880633.311023623,33662,5904,0,44TH ST,2800,S,UNIVERSITY DR,2800,S,2025/06/25 07:00:00+00,1084,MID2,North Bound,Volume Map,8,3069,2026,,2025/07/07 07:00:00+00,32
681108.516732283,878867.046587929,33663,5906,0,48TH ST,2730,S,UNIVERSITY DR,2730,S,2025/06/30 07:00:00+00,752,MID2,North Bound,Volume Map,8,4414,2026,,2025/07/23 07:00:00+00,39
667499.803805776,920480.868438318,33664,5910,0,LINCOLN DR,2900,E,24TH ST,2230,E,2025/07/09 07:00:00+00,21981,MID2,South Bound,Volume Map,6,2249,2026,,2025/07/23 07:00:00+00,
662727.166010499,917389.72965879,33665,5911,0,20TH ST,6000,N,MISSOURI AVE,5500,N,2025/07/09 07:00:00+00,434,MID2,South Bound,Volume Map,6,2100,2026,,2025/07/23 07:00:00+00,29
630999.746719159,909478.238517061,33666,5912,0,39TH AVE,4100,N,TURNEY AVE,3900,N,2025/07/09 07:00:00+00,1217,MID2,South Bound,Volume Map,5,6473,2026,,2025/07/23 07:00:00+00,30
630991.271981627,906989.486548558,33667,5913,0,39TH AVE,4100,N,OSBORN RD,3400,N,2025/07/09 07:00:00+00,1217,MID2,South Bound,Volume Map,4,1148,2026,,2025/07/23 07:00:00+00,30
662109.363188975,918103.619750656,33668,5915,0,BETHANY HOME RD,1790,E,18TH ST,1790,E,2025/07/09 07:00:00+00,130,MID2,East Bound,Volume Map,6,1406,2026,,2025/07/23 07:00:00+00,
674505.953412075,921049.331692912,33669,5917,0,LINCOLN DR,3600,E,36TH ST,3600,E,2025/07/09 07:00:00+00,10854,MID2,East Bound,Volume Map,6,1186,2026,,2025/07/23 07:00:00+00,
674505.982611548,921085.717191599,33670,5917,0,LINCOLN DR,4000,E,36TH ST,3600,E,2025/07/15 07:00:00+00,9896,MID2,West Bound,Volume Map,6,1186,2026,,2025/07/23 07:00:00+00,
642860.070866141,986269.262795277,33671,5918,0,WHISPERING WIND DR,24700,N,19TH AVE,1900,W,2025/07/15 07:00:00+00,918,MID2,East Bound,Volume Map,1,3499,2026,,2025/07/23 07:00:00+00,28
642860.150262468,986312.926509187,33672,5918,0,WHISPERING WIND DR,24700,N,19TH AVE,1900,W,2025/07/15 07:00:00+00,1219,MID2,West Bound,Volume Map,1,3499,2026,,2025/07/23 07:00:00+00,28
646148.521981627,981649.622375324,33673,5919,0,PINNACLE PEAK RD,1900,W,15TH AVE,1500,W,2025/07/15 07:00:00+00,5373,MID2,West Bound,Volume Map,1,4497,2026,,2025/07/24 07:00:00+00,56
653781.362204723,980957.034120739,33674,5920,0,PINNACLE PEAK RD,0,W,CENTRAL AVE,0,W,2025/07/14 07:00:00+00,3042,MID2,West Bound,Volume Map,1,6493,2026,,2025/07/24 07:00:00+00,53
634546.291010499,1021260.73064304,33675,5928,0,33RD LN,34900,N,NORTH VALLEY PKWY,35100,N,2025/07/16 07:00:00+00,819,MID2,South Bound,Volume Map,2,5418,2026,,2025/07/24 07:00:00+00,35
637216.130905513,1021178.84448819,33676,5930,0,VIA PUZZOLA,35900,N,CANOTIA PL,34800,N,2025/07/16 07:00:00+00,2751,MID2,South Bound,Volume Map,2,6431,2026,,2025/07/24 07:00:00+00,41
650677.517716534,884419.340551183,33677,5934,1,MOHAVE ST,1800,W,7TH AVE,1800,W,2025/07/23 07:00:00+00,1054,MID2,East Bound,Speed Hump,8,1346,2026,,2025/07/25 07:00:00+00,32
650677.568569552,884452.086942255,33678,5934,1,MOHAVE ST,700,W,7TH AVE,1800,W,2025/07/23 07:00:00+00,1114,MID2,West Bound,Speed Hump,8,1346,2026,,2025/07/25 07:00:00+00,32
653261.676509187,884531.86023622,33679,5935,1,MOHAVE ST,1700,S,CENTRAL AVE,1700,E,2025/07/23 07:00:00+00,1686,MID2,West Bound,Speed Hump,8,4360,2026,,2025/07/25 07:00:00+00,36
679037.112860892,1007743.36122047,33680,5937,0,LONE MOUNTAIN RD,4650,E,44TH ST,4400,E,2025/07/16 07:00:00+00,570,MID2,West Bound,Volume Map,2,6182,2026,,2025/07/28 07:00:00+00,43
686645.622375328,1006025.37237532,33681,5939,0,56TH ST,31400,N,LONE MOUNTAIN RD,31400,N,2025/07/16 07:00:00+00,2313,MID2,North Bound,Volume Map,2,5464,2026,,2025/07/31 07:00:00+00,44
593936.007545933,878954.924540684,33682,5944,0,WINDROW BLVD,9500,W,ELWOOD ST,9500,W,2025/07/22 07:00:00+00,1020,MID2,South Bound,Volume Map,7,5384,2026,,2025/07/31 07:00:00+00,35
590425.423884515,873203.393700786,33683,5948,0,MOBILE LN,5030,S,99TH AVE,9900,W,2025/07/22 07:00:00+00,296,MID2,East Bound,Volume Map,7,4511,2026,,2025/08/01 07:00:00+00,39
637795.787401576,902354.434383199,33684,5949,0,THOMAS RD,3100,W,31ST AVE,3100,W,2025/07/23 07:00:00+00,15008,MID2,East Bound,Volume Map,4,3347,2026,,2025/08/04 07:00:00+00,41
634240.668635171,902387.086942255,33685,5950,0,THOMAS RD,3100,W,31ST AVE,3100,W,2025/07/29 07:00:00+00,22133,MID2,East Bound,Volume Map,4,4363,2026,,2025/08/04 07:00:00+00,
637763.191272967,899731.113845147,33686,5951,0,ENCANTO BLVD,2300,N,31ST AVE,3100,W,2025/07/25 07:00:00+00,1801,MID2,East Bound,Volume Map,4,1348,2026,,2025/08/04 07:00:00+00,35
637763.298556432,899785.691601053,33687,5951,0,ENCANTO BLVD,2300,N,31ST AVE,3100,W,2025/07/25 07:00:00+00,2041,MID2,West Bound,Volume Map,4,1348,2026,,2025/08/04 07:00:00+00,35
634704.826115485,899770.017388448,33688,5952,0,ENCANTO BLVD,2300,N,35TH AVE,3500,W,2025/07/25 07:00:00+00,1530,MID2,West Bound,Volume Map,4,5314,2026,,2025/08/04 07:00:00+00,39
638908.381889764,899033.924540684,33689,5954,0,27TH AVE,2700,W,MCDOWELL RD,1600,N,2025/07/30 07:00:00+00,7261,MID2,North Bound,Volume Map,4,1161,2026,,2025/08/04 07:00:00+00,45
638928.32906824,901471.704068244,33690,5955,0,27TH AVE,2700,W,ENCANTO BLVD,2300,N,2025/07/23 07:00:00+00,8816,MID2,North Bound,Volume Map,4,4167,2026,,2025/08/04 07:00:00+00,43
636255.226706035,898929.996391073,33691,5956,0,31ST AVE,1600,N,MCDOWELL RD,1600,N,2025/07/25 07:00:00+00,1651,MID2,North Bound,Volume Map,4,4166,2026,,2025/08/04 07:00:00+00,35
622474.617454067,911193.546587929,33692,5564,1,MARYVALE PKWY,5100,W,51ST AVE,4700,W,2025/01/08 07:00:00+00,3092,MID2,West Bound,Speed Hump,5,4400,2025,,2025/07/07 07:00:00+00,36
621745.675196849,909790.855314963,33693,5565,1,MARYVALE PKWY,5280,N,CAMPBELL AVE,5280,N,2025/01/08 07:00:00+00,3292,MID2,North Bound,Speed Hump,5,4400,2025,,2025/07/07 07:00:00+00,41
621645.170603674,909827.489501312,33694,5565,1,MARYVALE PKWY,4500,N,CAMPBELL AVE,5280,N,2025/01/08 07:00:00+00,4084,MID2,South Bound,Speed Hump,5,4400,2025,,2025/07/07 07:00:00+00,41
636289.243110236,917337.346456692,33695,5572,1,31ST AVE,6000,N,BETHANY HOME RD,3100,N,2025/01/08 07:00:00+00,1376,MID2,South Bound,Speed Hump,5,3153,2025,,2025/07/07 07:00:00+00,29
672355.487204723,837966.380905509,33696,5893,0,LAKEWOOD PKWY E,3400,E,34TH ST,3400,E,2025/06/24 07:00:00+00,1066,MID2,East Bound,Volume Map,6,6282,2026,,2025/07/07 07:00:00+00,35
670920.203083988,835344.360892385,33697,5895,0,LAKEWOOD PKWY W,3400,E,FRYE RD,3400,E,2025/06/24 07:00:00+00,789,MID2,East Bound,Volume Map,6,3281,2026,,2025/07/07 07:00:00+00,40
673843.661089238,834592.316601053,33698,5897,0,LAKEWOOD PKWY E,16400,S,BRIARWOOD,16400,S,2025/06/24 07:00:00+00,1006,MID2,South Bound,Volume Map,6,2414,2026,,2025/07/07 07:00:00+00,33
659976.657480314,833802.614501312,33699,5898,0,LIBERTY LN,17100,S,15TH ST,1500,E,2025/06/25 07:00:00+00,1214,MID2,West Bound,Volume Map,6,2185,2026,,2025/07/07 07:00:00+00,57
670500.982939631,834671.63976378,33700,5900,0,LIBERTY LN,16800,S,32ND ST,3200,E,2025/06/25 07:00:00+00,1429,MID2,West Bound,Volume Map,6,4392,2026,,2025/07/07 07:00:00+00,29
665024.121391077,839003.253608927,33701,5901,0,25TH ST,15400,S,THUNDERHILL PL,15400,S,2025/06/25 07:00:00+00,517,MID2,North Bound,Volume Map,6,2413,2026,,2025/07/07 07:00:00+00,30
664215.22440945,839633.598425195,33702,5902,0,THUNDERHILL PL,2100,E,21ST ST,2100,E,2025/06/25 07:00:00+00,788,MID2,East Bound,Volume Map,6,4411,2026,,2025/07/07 07:00:00+00,29
678988.08070866,874564.061351709,33703,5905,0,44TH PL,4450,E,BROADWAY RD,4400,S,2025/06/25 07:00:00+00,761,MID2,West Bound,Volume Map,8,5392,2026,,2025/07/07 07:00:00+00,36
681074.952755906,878867.066601053,33704,5906,0,48TH ST,3600,S,UNIVERSITY DR,2730,S,2025/06/30 07:00:00+00,764,MID2,South Bound,Volume Map,8,4414,2026,,2025/07/23 07:00:00+00,39
674890.737860892,837240.238845147,33705,5907,0,WOODLAND DR,4000,E,LAKEWOOD PKWY E,3900,E,2025/06/30 07:00:00+00,1670,MID2,West Bound,Volume Map,6,3400,2026,,2025/07/23 07:00:00+00,34
671454.585629921,838396.507874019,33706,5908,0,34TH ST,15600,S,CHANDLER BLVD,15600,S,2025/06/30 07:00:00+00,956,MID2,North Bound,Volume Map,6,1391,2026,,2025/07/23 07:00:00+00,31
671396.537729658,838396.560039371,33707,5908,0,34TH ST,15800,S,CHANDLER BLVD,15600,S,2025/06/30 07:00:00+00,813,MID2,South Bound,Volume Map,6,1391,2026,,2025/07/23 07:00:00+00,31
667515.122375328,920560.900918633,33708,5910,0,LINCOLN DR,2230,E,24TH ST,2230,E,2025/07/09 07:00:00+00,16611,MID2,North Bound,Volume Map,6,2249,2026,,2025/07/23 07:00:00+00,
653781.42093176,980997.059383199,33709,5920,0,PINNACLE PEAK RD,700,E,CENTRAL AVE,0,E,2025/07/14 07:00:00+00,3183,MID2,East Bound,Volume Map,1,6493,2026,,2025/07/24 07:00:00+00,53
646778.919947505,980345.907808401,33710,5926,0,15TH AVE,1500,W,WILLIAMS DR,22600,N,2025/07/15 07:00:00+00,359,MID2,North Bound,Volume Map,1,6459,2026,,2025/07/24 07:00:00+00,31
646751.546587925,980345.954068244,33711,5926,0,15TH AVE,1500,W,WILLIAMS DR,22600,N,2025/07/15 07:00:00+00,390,MID2,South Bound,Volume Map,1,6459,2026,,2025/07/24 07:00:00+00,31
632634.731955379,1023644.52329396,33712,5927,0,GAVILAN PEAK PKWY,3300,W,33RD LN,3300,W,2025/07/16 07:00:00+00,4013,MID2,East Bound,Volume Map,2,2436,2026,,2025/07/24 07:00:00+00,61
636167.58464567,1022378.10990813,33713,5929,0,VIA DEL DESERTO,2900,W,VIA PUZZOLA,2900,W,2025/07/16 07:00:00+00,444,MID2,East Bound,Volume Map,2,2435,2026,,2025/07/24 07:00:00+00,37
638983.004593175,1025345.33661418,33714,5931,0,27TH AVE,37000,N,VIA PUZZOLA,37000,N,2025/07/16 07:00:00+00,3400,MID2,South Bound,Volume Map,2,5419,2026,,2025/07/24 07:00:00+00,60
676044.304133859,1004350.61253281,33715,5933,0,40TH ST,30200,N,TATUM BLVD,30000,N,2025/07/16 07:00:00+00,943,MID2,North Bound,Volume Map,2,4022,2026,,2025/07/24 07:00:00+00,47
676016.951443568,1004350.63353018,33716,5933,0,40TH ST,30200,N,TATUM BLVD,30000,N,2025/07/16 07:00:00+00,753,MID2,South Bound,Volume Map,2,4022,2026,,2025/07/24 07:00:00+00,47
682100.253280841,1007734.18372703,33717,5938,0,LONE MOUNTAIN RD,31400,N,CAVE CREEK RD,4650,E,2025/07/16 07:00:00+00,3697,MID2,East Bound,Volume Map,2,2190,2026,,2025/07/28 07:00:00+00,48
593975.698818896,878962.069225721,33718,5944,0,WINDROW BLVD,9500,W,ELWOOD ST,9500,W,2025/07/22 07:00:00+00,1219,MID2,North Bound,Volume Map,7,5384,2026,,2025/07/31 07:00:00+00,35
593464.191929135,880204.525918633,33719,5945,0,RIVERWOOD BLVD,2800,S,LOWER BUCKEYE RD,2800,S,2025/07/22 07:00:00+00,1725,MID2,East Bound,Volume Map,7,3393,2026,,2025/08/01 07:00:00+00,30
621371.230314959,908765.708661415,33720,5566,1,MARYVALE PKWY,5400,N,GLENROSA AVE,5400,N,2025/01/08 07:00:00+00,3987,MID2,North Bound,Speed Hump,5,4400,2025,,2025/07/07 07:00:00+00,34
621276.765419949,908780.497703411,33721,5566,1,MARYVALE PKWY,4300,N,GLENROSA AVE,5400,N,2025/01/08 07:00:00+00,4788,MID2,South Bound,Speed Hump,5,4400,2025,,2025/07/07 07:00:00+00,34
636305.333333332,919273.030839898,33722,5571,1,31ST AVE,6500,N,MARYLAND AVE,3100,N,2025/01/08 07:00:00+00,1223,MID2,South Bound,Speed Hump,5,6145,2025,,2025/07/07 07:00:00+00,32
681887.256889764,837129.982611552,33723,5891,1,50TH ST,5000,S,CHANDLER BLVD,5000,S,2025/06/24 07:00:00+00,1051,MID2,North Bound,Speed Hump,6,1393,2026,,2025/07/07 07:00:00+00,36
681844.482939631,837130.00688976,33724,5891,1,50TH ST,15600,S,CHANDLER BLVD,5000,S,2025/06/24 07:00:00+00,717,MID2,South Bound,Speed Hump,6,1393,2026,,2025/07/07 07:00:00+00,36
671304.335629921,837789.027230971,33725,5894,0,LAKEWOOD PKWY W,3300,E,FRYE RD,3300,E,2025/06/24 07:00:00+00,1295,MID2,East Bound,Volume Map,6,1075,2026,,2025/07/07 07:00:00+00,29
